Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
1224,Yum China Holdings,"Hotels, Restaurants & Leisure",United States,6752,502,3727,11972
1225,Banco De Venezuela,Banking,Venezuela,6951,2542.1,2575,2512
1226,CJ Corp,"Food, Drink & Tobacco",South Korea,20647,192.2,22363,4378
1227,CA,IT Software & Services,United States,4033,781,11022,13325
1228,Top Frontier Investment Holdings,Oil & Gas Operations,Philippines,14238,20.9,28771,1861
1229,Qatar Islamic Bank,Banking,Qatar,1077,554.8,38437,6619
1230,Canara Bank,Banking,India,7510,-398.2,85126,2833
1230,Mosaic,Chemicals,United States,7163,297.8,16841,10127
1232,Shinsei Bank,Banking,Japan,2962,517.4,79004,4649
1233,Braskem,Chemicals,Brazil,13810,-136.2,15870,7916
1234,Rural Electrification,Utilities,India,3685,869.3,32239,5650
1235,Alexion Pharmaceuticals,Drugs & Biotechnology,United States,3033,394.4,13253,26032
1236,Aramark,"Hotels, Restaurants & Leisure",United States,14441,319.8,10384,8980
1237,Bank of Zhengzhou,Banking,China,2505,602.7,52687,3431
1238,Manpower,Business Services & Supplies,United States,19654,443.7,7574,6598
1239,Yes Bank,Banking,India,2484,386.4,24953,11040
1240,Dexia,Banking,Belgium,393,417,224420,373
1240,Masco,Construction,United States,7357,485,5137,10718
1242,Torchmark,Insurance,United States,3934,549.2,21436,8969
1243,Proximus,Telecommunications services,Belgium,6448,578.5,8561,10424
1244,X5 Retail Group,Food Markets,Netherlands,15815,339.3,7875,8744
1245,RSA Insurance Group,Insurance,United Kingdom,9252,75.6,23338,7459
1246,Air Canada,Airline,Canada,11078,661.2,11270,2695
1246,KLA-Tencor,Semiconductors,United States,3263,863.7,5094,15131
1248,Valeant Pharmaceuticals,Drugs & Biotechnology,Canada,9674,-2409.4,43529,3333
1249,3i Group,Diversified Financials,United Kingdom,644,2391.3,8416,9108
1250,Bank of India,Banking,India,6990,-947.6,93115,2307
1251,Check Point Software,IT Software & Services,Israel,1741,724.8,5218,18043
1252,Taiwan Cooperative Financial,Banking,Taiwan,1988,426.8,103675,5939
1253,Community Health Systems,Health Care Equipment & Services,United States,18438,-1720,21944,1016
1253,Huntington Ingalls Industries,Aerospace & Defense,United States,7068,573,6947,9430
1255,PGE Polska Grupa Energetyczna,Utilities,Poland,7088,650.9,16164,5281
1256,Sekisui Chemical,Construction,Japan,9782,516.5,8084,7792
1257,Brenntag,Chemicals,Germany,11613,398.6,7817,8820
1258,Bombardier,Aerospace & Defense,Canada,16340,-1014.2,22826,3557
1259,Coty,Consumer Durables,United States,5400,-11,21891,12738
1259,Genting,Casinos & Gaming,Malaysia,4433,518.1,20630,7896
1261,Bank Of Guiyang,Banking,China,1788,553.6,53576,5664
1262,PotashCorp,Chemicals,Canada,4462,334.7,17255,14150
1263,W&W-Wüstenrot,Diversified Financials,Germany,7117,257.7,75903,1826
1264,Sojitz,Trading Companies,Japan,13910,316.6,18079,3073
1265,Darden Restaurants,"Hotels, Restaurants & Leisure",United States,7026,494.9,4680,10300
1266,Sunac China Holdings,Construction,China,5524,367.4,42188,5868
1266,Unicharm,Consumer Durables,Japan,6543,406.2,6101,14474
1268,Ctrip.com International,Business Services & Supplies,China,2885,-223.5,20781,25141
1269,Jyske Bank,Banking,Denmark,2318,459.6,83226,4788
1270,China Life Insurance (Taiwan),Insurance,Taiwan,7550,293.6,41070,3397
1270,Dai Nippon Printing,Media,Japan,13030,291.6,14380,7199
1272,CIT Group,Diversified Financials,United States,4351,-860.9,64170,8799
1272,IndusInd Bank,Banking,India,2267,349.2,21175,13149
1274,Banca MPS,Banking,Italy,5887,-3585.3,161828,
1274,Bed Bath & Beyond,Retailing,United States,12216,685.1,6846,5776
1276,Bank of Chongqing,Banking,China,2748,529.4,53688,2704
1277,Marathon Oil,Oil & Gas Operations,United States,4078,-2140,31094,13775
1278,East West Bancorp,Banking,United States,1313,431.7,34848,7448
1279,Nitori Holdings,Retailing,Japan,4738,554.2,4360,15075
1280,Yamato Holdings,Transportation,Japan,13347,340.6,9974,8341
1281,Cosco Shipping,Transportation,China,10669,-1505.3,17217,7856
1282,SKF Group,Capital Goods,Sweden,8501,465.4,9522,8914
1283,GAIL India,Oil & Gas Operations,India,8322,343.9,11036,10181
1284,PulteGroup,Construction,United States,7591,597.7,10178,7381
1284,Signature Bank,Banking,United States,1365,396.3,39200,7592
1286,AGL Energy,Utilities,Australia,8608,272.1,10704,13804
1286,Latam Airlines,Airline,Chile,8985,71.8,19198,7965
1288,AutoNation,Retailing,United States,21609,430.5,10282,4051
1289,Doosan,Construction,South Korea,14300,-147.3,23733,1609
1290,Transocean,Oil & Gas Operations,Switzerland,4161,765,26889,4859
1291,Hua Nan Financial,Diversified Financials,Taiwan,1787,436.8,78995,5806
1292,KT&G,"Food, Drink & Tobacco",South Korea,3882,1061.3,8124,11215
1293,LKQ,Consumer Durables,United States,8909,457.5,8303,8649
1294,Equity Residential,Real Estate,United States,2388,232.3,20704,23142
1295,Amorepacific,Consumer Durables,South Korea,4866,551,4290,14110
1295,Iida Group Holdings,Construction,Japan,11138,715,9607,4307
1297,Gecina,Real Estate,France,668,899.9,13022,8687
1298,Edwards Lifesciences,Health Care Equipment & Services,United States,2964,569.5,4510,19949
1299,Medipal Holdings,Drugs & Biotechnology,Japan,28215,295.9,13479,3677
1300,Bunzl,Business Services & Supplies,United Kingdom,10024,358.8,5649,9757
1301,El Puerto de Liverpool,Retailing,Mexico,5373,545.2,7203,11780
1301,Vicinity Centres,Real Estate,Australia,1013,1074.3,11671,8591
1303,Delta Lloyd,Insurance,Netherlands,6458,255.8,80011,2636
1304,Eisai,Drugs & Biotechnology,Japan,4884,506.5,8920,14907
1305,Marks & Spencer,Retailing,United Kingdom,15040,356.4,10722,6783
1306,Pioneer Natural Resources,Oil & Gas Operations,United States,3950,-557,16459,32233
1307,Arab Bank,Banking,Jordan,2373,522.2,47460,5657
1308,Foncière des Régions,Real Estate,France,1050,865.9,20648,6296
1308,Sino-Ocean Land Holdings,Real Estate,China,5391,571.8,21766,3704
1310,Nippon Express,Transportation,Japan,17069,340.8,13195,4778
1311,Dxc Technology,Business Services & Supplies,United States,7525,-101,8302,21518
1312,Nordstrom,Consumer Durables,United States,14758,354,7858,7430
1312,Pandora,Consumer Durables,Denmark,3013,895.2,2140,11750
1314,GKN,Consumer Durables,United Kingdom,11904,326.5,11075,7578
1315,Ajinomoto,"Food, Drink & Tobacco",Japan,10073,258.4,11387,10876
1316,BNK Financial Group,Banking,South Korea,3325,424.6,77399,2649
1317,Founder Securities,Diversified Financials,China,1213,386.7,21921,10083
1318,Vedanta Resources,Diversified Metals & Mining,United Kingdom,9896,-1524.2,29966,2761
1319,Petronas Chemicals,Chemicals,Malaysia,3346,707.7,7321,14034
1320,Magnitogorsk Iron & Steel,Diversified Metals & Mining,Russia,5580,1096.1,6223,6976
1321,Cintas,Business Services & Supplies,United States,5144,501.3,4271,12892
1321,Dassault Systemes,IT Software & Services,France,3380,494.7,7323,22160
1323,Quinenco,Conglomerates,Chile,6848,116.7,54623,4301
1324,Nippon Yusen,Transportation,Japan,17672,-2122.9,17796,3477
1325,BRF,"Food, Drink & Tobacco",Brazil,9677,-106.8,13755,9316
1325,Hasbro,Consumer Durables,United States,5012,551.4,5091,11969
1327,Illumina,Drugs & Biotechnology,United States,2398,464.1,4281,25167
1328,Kawasaki Heavy Industries,Capital Goods,Japan,13976,317,15419,4948
1329,Digital Realty Trust,Real Estate,United States,2137,426.2,12193,17333
1330,Alcoa,Diversified Metals & Mining,United States,15125,20,16741,6213
1331,Chugoku Electric Power,Utilities,Japan,11011,245.9,25771,4041
1331,Koito Manufacturing,Consumer Durables,Japan,7553,520,5437,8054
1333,AmTrust Financial Services,Insurance,United States,5577,485.2,23086,3230
1334,Juniper Networks,Technology Hardware & Equipment,United States,4990,601.2,9656,10568
1335,United Utilities,Utilities,United Kingdom,2449,607.7,15940,8475
1336,Red Eléctrica,Utilities,Spain,2138,704.6,11128,10742
1337,RusHydro,Utilities,Russia,5584,600.1,16252,6012
1338,Kobe Steel,Diversified Metals & Mining,Japan,15520,-406.6,18930,3164
1338,Wyndham Worldwide,"Hotels, Restaurants & Leisure",United States,5599,612,9819,8872
1340,MOL Hungarian Oil,Oil & Gas Operations,Hungary,12464,-740.1,14669,7268
1341,Cathay Pacific Airways,Airline,Hong Kong,11949,-74.1,22884,5691
1341,JetBlue Airways,Airline,United States,6632,750,9487,7038
1343,Agilent Technologies,Consumer Durables,United States,4241,507,7872,17030
1343,Wolters Kluwer,Media,Netherlands,4753,540.9,9903,11857
1345,Arkema,Chemicals,France,8335,472.3,9734,7672
1346,Ezdan Holding Group,Real Estate,Qatar,538,497.8,13684,11512
1347,JSW Steel,Diversified Metals & Mining,India,7262,407.3,12834,7512
1348,Electric Power Development,Utilities,Japan,6738,411.3,21391,4166
1348,Hexagon,Capital Goods,Sweden,3486,634.9,8347,14674
1350,Ahli United Bank,Banking,Bahrain,1608,543.1,31322,5939
1351,Kerry Properties,Construction,Hong Kong,1814,842.2,22268,5433
1351,Yuanta Financial Holding,Diversified Financials,Taiwan,3266,415.9,67090,5152
1353,Airports of Thailand,Transportation,Thailand,1467,567.7,4818,16413
1354,CR Bard,Health Care Equipment & Services,United States,3714,528.8,5306,18034
1355,Hanwha Chemical,Chemicals,South Korea,7980,651,11441,3825
1355,Noble Group,Conglomerates,Hong Kong,46515,-12.1,12357,1752
1357,Frontier Communications,Telecommunications services,United States,8896,-376,30152,2417
1358,Ulta Salon Cosmetcs & Fragrance,Retailing,United States,4855,409.8,2615,17677
1359,Crown Holdings,Materials,United States,8294,496,9599,7360
1360,Kintetsu,Transportation,Japan,11207,186,16235,6937
1361,Starwood Property Trust,Real Estate,United States,786,363.1,77256,5890
1362,Arthur J. Gallagher,Insurance,United States,5585,414.4,11490,10110
1363,Johnson Matthey,Chemicals,United Kingdom,15020,327.5,5639,7264
1364,UGI,Oil & Gas Operations,United States,5762,480.8,11300,8605
1365,Grupo Televisa,Media,Mexico,5151,199.1,14896,15783
1365,JB Hunt Transport,Transportation,United States,6555,432.1,3921,10138
1367,Iliad,IT Software & Services,France,5224,443.7,8682,13078
1367,Next,Retailing,United Kingdom,5461,846.8,3025,7331
1369,Arca Continental,"Food, Drink & Tobacco",Mexico,5011,483.3,6786,12479
1370,Uralkali,Chemicals,Russia,2273,1448.9,8682,8264
1371,Xilinx,Semiconductors,United States,2311,614.1,4836,14060
1372,AAC Technologies Holdings,Consumer Durables,China,2321,602.1,3490,14358
1373,Gudang Garam,"Food, Drink & Tobacco",Indonesia,5735,502,4673,9850
1374,Banco Davivienda,Banking,Colombia,3326,563.3,31162,4790
1374,Mead Johnson Nutrition,Consumer Durables,United States,3743,542.6,4088,16398
1376,Essex Property Trust,Real Estate,United States,1304,415,12217,15303
1377,Amcor,Materials,Australia,9348,220.4,8622,13280
1378,Financiere de l'Odet,Conglomerates,France,11145,252.2,22184,5410
1379,DCC,Conglomerates,Ireland,15797,287.2,6564,7814
1380,Geberit,Construction,Switzerland,2851,556.5,3543,15220
1381,Alfresa Holdings,Drugs & Biotechnology,Japan,23528,305.6,11343,3981
1381,Mitsui OSK Lines,Transportation,Japan,13589,-1515.9,18788,3683
1383,ICA Gruppen,Food Markets,Sweden,12107,398.6,8379,6766
1384,E.Sun Financial,Banking,Taiwan,1675,407.3,58466,5310
1384,Fluor,Construction,United States,19036,281.4,9495,7252
1386,Saudi Arabian Mining,Diversified Metals & Mining,Saudi Arabia,2534,106.8,25874,12659
1387,Partners Group Holding,Diversified Financials,Switzerland,1107,566.5,1897,14729
1388,Mashreq Bank,Banking,United Arab Emirates,2446,524.5,33438,3867
1389,Noble Energy,Oil & Gas Operations,United States,3388,-998,21442,15059
1390,Caltex Australia,Oil & Gas Operations,Australia,13120,453.4,3840,5972
1391,Bank Audi,Banking,Lebanon,3964,445.6,44252,2758
1391,LG Household & Health Care,Consumer Durables,South Korea,5253,489.8,3728,10800
1393,Colruyt,Food Markets,Belgium,10313,416.9,4821,7113
1394,Focus Media Information Technology,Technology Hardware & Equipment,China,1323,539.2,1491,15400
1395,OMRON,Consumer Durables,Japan,7255,405.3,5895,9345
1396,Tenaris,Oil & Gas Operations,Luxembourg,4472,56.4,14003,20255
1397,Old Republic International,Insurance,United States,5905,466.7,19079,5233
1398,Fukuoka Financial Group,Banking,Japan,2098,308.7,155959,3653
1399,Baiyin Nonferrous Group,Diversified Metals & Mining,China,8717,17.6,6290,13433
1400,Dentsply Sirona,Health Care Equipment & Services,United States,3745,429.9,11656,14346
1401,Tractor Supply,Retailing,United States,6780,437.1,2760,9086
1402,Grupo Carso,Conglomerates,Mexico,5092,509.5,5318,10510
1402,Materials Industry Zhongda Group,Trading Companies,China,29170,220.9,12604,4516
1404,Almarai,"Food, Drink & Tobacco",Saudi Arabia,3919,537.3,7736,15054
1405,Open Text,IT Software & Services,Canada,1958,1099.8,6882,8697
1405,RHB Bank,Banking,Malaysia,2579,402.8,52759,4756
1407,Targa Resources,Oil & Gas Operations,United States,6688,-187.4,12976,11635
1408,Taylor Wimpey,Construction,United Kingdom,4960,795.1,5865,7886
1409,Banca Mediolanum,Insurance,Italy,1747,435.3,44197,5445
1409,Expeditors International,Air Courier,United States,6098,430.8,2791,10077
1409,Inner Mongolia Baotou Steel,Diversified Metals & Mining,Mongolia,3812,-267.2,21142,14631
1412,Metro,Food Markets,Canada,9659,429.8,4332,7008
1413,Stockland Australia,Real Estate,Australia,1808,665.3,12623,8604
1414,Olam International,"Food, Drink & Tobacco",Singapore,14911,254.5,16245,3804
1415,Pinnacle West,Utilities,United States,3498,442,16004,9400
1416,Chang Hwa Bank,Banking,Taiwan,1337,374.7,62216,5474
1416,Samsung SDS,IT Software & Services,South Korea,7051,399.8,5665,9375
1418,Brambles,Business Services & Supplies,Australia,5529,424.1,7587,11183
1418,Verisk Analytics,Business Services & Supplies,United States,1995,588.5,4631,13189
1420,Sealed Air,Materials,United States,6778,472.5,7389,8300
1420,Union Bank of India,Banking,India,5537,207.2,61759,1624
1422,British Land,Real Estate,United Kingdom,851,474,17270,8269
1423,Seiko Epson,Business Services & Supplies,Japan,9395,347.8,8441,8284
1424,Barratt Developments,Construction,United Kingdom,5635,771,7631,6969
1425,NSK,Capital Goods,Japan,8628,434.2,8986,7264
1426,Equifax,Business Services & Supplies,United States,3181,488.8,6664,16333
1426,Transurban Group,Transportation,Australia,1850,95.2,17093,18247
1428,Perrigo,Drugs & Biotechnology,Ireland,5643,-1502.5,17468,9858
1429,Rite Aid,Retailing,United States,32574,90.8,11659,4847
1430,Coloplast,Health Care Equipment & Services,Denmark,2196,485,1827,16292
1431,Newcrest Mining,Diversified Metals & Mining,Australia,3556,438.9,11195,14020
1432,China Merchants Holdings,Transportation,Hong Kong,1028,707.8,13299,7570
1433,Dassault Aviation,Aerospace & Defense,France,4041,419.3,14434,10374
1434,UBI Banca,Banking,Italy,4606,-918.3,118537,3572
1435,Bajaj Auto,Consumer Durables,India,3480,578,3069,12765
1436,Sabesp,Utilities,Brazil,4044,845.5,11617,7361
1437,Steel Dynamics,Diversified Metals & Mining,United States,7777,382.1,6424,8540
1438,Ramsay Health Care,Health Care Equipment & Services,Australia,6564,357.9,5929,10510
1439,Equinix,Real Estate,United States,3612,124.4,12608,31126
1440,Coach,Consumer Durables,United States,4547,511.1,4679,11121
1441,Cosmo Energy Holdings,Oil & Gas Operations,Japan,19680,200.8,13483,1445
1441,ISS,Business Services & Supplies,Denmark,11758,329.2,6965,7233
1443,Coca-Cola HBC,"Food, Drink & Tobacco",Switzerland,6881,383.1,6924,9388
1443,Goodman Group,Real Estate,Australia,1114,678.1,9281,10802
1445,Aeroports de Paris,Transportation,France,3260,481.2,11172,11935
1446,E-mart,Retailing,South Korea,12737,324.3,12774,5539
1446,RiseSun Real Estate Development,Construction,China,4113,448,19195,7318
1448,China National Chemical,Construction,China,8366,367.5,12453,6507
1449,Acciona,Construction,Spain,6612,389.4,18361,4576
1449,Fastenal,Retailing,United States,3962,499.5,2669,14530
1451,Hyundai Glovis,Transportation,South Korea,13223,435.8,6597,4743
1452,Hanesbrands,Consumer Durables,United States,6028,539.4,6908,7755
1453,Penske Automotive,Retailing,United States,20118,342.9,8861,3780
1454,Shoprite Holdings,Food Markets,South Africa,9447,344,3987,7871
1455,Gjensidige Forsikring,Insurance,Norway,3406,556.1,15709,7368
1456,McCormick,"Food, Drink & Tobacco",United States,4425,472.4,4751,12417
1457,Shanghai Commercial & Savings Bank,Banking,Taiwan,1326,364.3,51097,4113
1457,Shiseido,Consumer Durables,Japan,7825,295.4,8111,10534
1459,AVIC Capita,Diversified Financials,China,1410,349.8,23010,8132
1460,Melco International Development,Diversified Financials,Hong Kong,3073,1335.4,13369,2841
1461,Citrix Systems,IT Software & Services,United States,3418,536.1,6390,13001
1461,Goldcorp,Diversified Metals & Mining,Canada,3517,166.9,21497,12605
1463,Realty Income,Real Estate,United States,1112,315.6,13153,16337
1464,AECOM Technology,Construction,United States,17472,163.7,13509,5129
1465,ITV,Media,United Kingdom,4134,597.7,4427,10760
1466,Cheniere Energy,Oil & Gas Operations,United States,1287,-610,23703,11282
1467,Banco Popular Espanol,Banking,Spain,4259,-3855.5,156025,3589
1468,Agile Property Holdings,Real Estate,China,7067,341.2,18955,3529
1468,NCC Group,Construction,Sweden,6183,935.6,2858,2645
1470,Oji Holdings,Materials,Japan,13006,92.7,16068,4348
1471,Korean Air,Airline,South Korea,10112,-486.9,19835,2580
1472,Hong Leong Financial,Diversified Financials,Malaysia,2046,371.2,47456,4197
1472,Smurfit Kappa Group,Materials,Ireland,9027,490,9588,6029
1474,Abu Dhabi Islamic Bank,Banking,United Arab Emirates,1757,448.8,33295,3398
1474,Hyosung,Diversified Metals & Mining,South Korea,10282,392.6,11691,3930
1476,Aozora Bank,Banking,Japan,1130,404.6,41132,4087
1477,Ashtead Group,Business Services & Supplies,United Kingdom,4028,643.8,7491,10461
1478,Storebrand,Insurance,Norway,5114,252.2,60357,2893
1479,Persimmon,Construction,United Kingdom,4232,843.7,5121,8206
1480,Ingredion,"Food, Drink & Tobacco",United States,5703,481.5,5782,8585
1481,KB Insurance,Insurance,South Korea,8177,258.3,23741,1627
1481,Sistema,Telecommunications services,Russia,10782,-44.6,18087,3684
1483,Taishin Financial Holdings,Diversified Financials,Taiwan,1439,353.5,48931,3902
1484,Yamaguchi Financial,Banking,Japan,1471,298.7,87474,2606
1485,Mizrahi Tefahot Bank,Banking,Israel,1930,329.8,59879,3919
1486,Meritz Financial Group,Insurance,South Korea,6691,217.8,30857,1523
1487,Kangmei Pharmaceutical,Drugs & Biotechnology,China,3198,496,7947,13367
1488,IHI,Capital Goods,Japan,13983,245.2,14729,5116
1489,Scripps Networks Interactive,Media,United States,3401,673.6,6418,10004
1490,Hang Lung Group,Real Estate,Hong Kong,1865,478.3,24039,6055
1490,Waters,Health Care Equipment & Services,United States,2167,521.5,4662,12557
1492,SEIBU,Business Services & Supplies,Japan,4733,723.5,13620,5839
1493,China Longyuan Power,Utilities,China,3355,516,19953,6361
1494,Adient,Consumer Durables,Ireland,16642,-1521,11257,6263
1495,Blom Bank,Banking,Lebanon,2353,458.3,29520,2580
1496,Hokuhoku Financial Group,Banking,Japan,1653,279,104854,2003
1497,Jiangsu Hengrui Medicine,Drugs & Biotechnology,China,1639,389.7,2062,18657
1498,Ametek,Capital Goods,United States,3840,512.2,7101,12455
1499,STMicroelectronics,Semiconductors,Switzerland,6976,166.7,8008,13681
1500,Dangote Cement,Construction,Nigeria,2371,745.2,4851,9144
1500,SDIC Essence,Consumer Durables,China,1617,385.8,18546,8230
1502,Wärtsilä,Capital Goods,Finland,5311,389.4,5686,10806
1503,Oi,Telecommunications services,Brazil,7458,-1991.9,25247,952
1504,Maxim Integrated Products,Semiconductors,United States,2234,500.2,3948,12727
1505,Chow Tai Fook Jewellery,Consumer Durables,Hong Kong,6442,335.8,6862,10090
1506,Shimano,Consumer Durables,Japan,2973,469,3806,13638
1507,Bank Muscat,Banking,Oman,1393,458.6,28104,2818
1507,Concordia Financial Group,Banking,Japan,303,58.2,164122,5740
1509,Thai Oil,Oil & Gas Operations,Thailand,7787,601.5,6093,4393
1510,Axiata Group,Telecommunications services,Malaysia,5206,121.7,15713,10198
1511,Turkish Airlines,Airline,Turkey,9745,-15.5,18520,2007
1512,Moscow Exchange,Diversified Financials,Russia,652,375.8,40003,4364
1513,Adani Ports & Special Economic Zone,Transportation,India,1202,549.2,5965,11209
1514,News Corp,Media,United States,8144,-363,14527,7273
1515,Metalurgica Gerdau,Diversified Metals & Mining,Brazil,10801,-395,16825,1407
1516,Packaging Corp of America,Materials,United States,5779,445.1,5777,8577
1517,Oceanwide Holdings,Construction,China,3364,410,21708,6945
1518,China Communications Services,Telecommunications services,China,13309,382.5,9007,4341
1518,Hertz Global Holdings,Business Services & Supplies,United States,9132,-492,19155,1284
1520,Fresnillo,Diversified Metals & Mining,Mexico,1909,432.1,4290,14830
1521,DSV,Transportation,Denmark,10066,247.7,5726,9329
1522,Alpha Bank,Banking,Greece,4577,45.7,68424,2900
1523,FleetCor Technologies,Business Services & Supplies,United States,1832,449.2,9627,13433
1524,IDBI Bank,Banking,India,4838,-548.5,56591,2414
1525,EMS-Chemie Holding,Chemicals,Switzerland,2013,455.5,1953,13614
1526,Whitbread,"Hotels, Restaurants & Leisure",United Kingdom,4368,570.2,6026,9139
1527,Albemarle,Chemicals,United States,2885,508.7,8161,11733
1527,Taiwan Mobile,Telecommunications services,Taiwan,3617,475,4697,12748
1529,NEX Group,Diversified Financials,United Kingdom,694,106.9,146289,2694
1529,Suruga Bank,Banking,Japan,1300,370.5,38486,4415
1531,Compal Electronics,Technology Hardware & Equipment,Taiwan,23776,252.1,10767,2834
1531,Metropolitan Bank & Trust,Banking,Philippines,1967,375.2,37761,5540
1531,Mitsui Chemicals,Chemicals,Japan,10880,362.4,10957,4754
1531,TransDigm Group,Aerospace & Defense,United States,3284,456.8,10037,12086
1535,NiSource,Oil & Gas Operations,United States,4492,324.3,18692,7665
1536,Banco BPI,Banking,Portugal,819,346.5,43512,1647
1536,Taiheiyo Cement,Construction,Japan,7372,616.1,8888,4137
1538,Alstom,Conglomerates,France,7938,-1134.9,16321,6637
1538,Liberty Media Corporation Series A Liberty Formula One,Consumer Durables,United States,5276,679,2995,6823
1540,Lindt & Sprungli,"Food, Drink & Tobacco",Switzerland,3960,426,6400,14583
1541,Continental Resources,Oil & Gas Operations,United States,2052,-399.7,14373,17271
1542,Vulcan Materials,Construction,United States,3593,395,8797,16446
1543,MISC,Transportation,Malaysia,2317,623.2,12517,7357
1543,Uniqa,Insurance,Austria,5667,163.8,35145,2374
1545,Companhia Brasileira de Distribuicao,Food Markets,Brazil,11966,-138.6,13893,5870
1546,Grupo Bolivar,Business Services & Supplies,Colombia,3840,393.9,33656,1438
1546,Hiroshima Bank,Banking,Japan,1256,281.7,76432,2555
1548,Yunnan Baiyao Group,Drugs & Biotechnology,China,3401,457.4,3424,13056
1549,Alinma Bank,Banking,Saudi Arabia,1110,400.5,27915,6011
1550,Ferrari,Consumer Durables,Italy,3435,441.1,4060,13589
1550,LG Uplus,Telecommunications services,South Korea,9870,424.7,9926,5696
1552,Ensco,Oil & Gas Operations,United Kingdom,2776,874.2,14374,2784
1553,Assured Guaranty,Insurance,Bermuda,1396,881,14218,4804
1554,Banco BPM SpA,Banking,Italy,3176,-1860.3,123839,4318
1554,EFG International,Banking,Switzerland,1070,344.4,41638,1748
1556,Rajesh Exports,Consumer Durables,India,36282,172.8,3476,2780
1557,Wendel,Diversified Financials,France,9163,-448.8,17204,5822
1558,Spirit AeroSystems,Aerospace & Defense,United States,6793,469.4,5405,6849
1559,Terumo,Health Care Equipment & Services,Japan,4633,359,9120,13148
1560,Office Depot,Retailing,United States,12323,380,5540,2461
1561,Shizuoka Bank,Banking,Japan,1903,261.7,102168,5079
1562,Mercuries & Associates,Retailing,Taiwan,6068,63.5,30056,560
1563,Bank Otkritie,Banking,Russia,4865,206.3,48340,4051
1563,Foshan Haitian Flavouring and Food Company,"Food, Drink & Tobacco",China,1860,428,1938,13982
1563,Staples,Retailing,United States,19768,-1384,8271,6362
1563,Zhengzhou Yutong Bus,Consumer Durables,China,5372,608.7,5058,6925
1567,Industrial Securities,Diversified Financials,China,1302,412.1,17428,7504
1567,Pacific Exploration & Production,Oil & Gas Operations,Canada,1421,2455.8,2742,1621
1569,Ihs Markit,Business Services & Supplies,United Kingdom,2735,152.8,14006,17162
1570,Bendigo & Adelaide Bank,Banking,Australia,2243,309.2,51374,4223
1571,US Foods,Food Markets,United States,22919,209.9,8944,6113
1572,CCR,Transportation,Brazil,2868,491.7,7545,11516
1572,Church & Dwight,Consumer Durables,United States,3493,459,4354,12587
1574,Yamada Denki,Retailing,Japan,14361,305,10483,4800
1575,BCV Group,Banking,Switzerland,1200,314.3,43376,5863
1575,Hankook Tire,Consumer Durables,South Korea,5707,752.3,7967,5874
1575,Martin Marietta Materials,Construction,United States,3819,423.4,7560,13964
1578,Intelsat,Telecommunications services,Luxembourg,2188,990.2,12942,504
1579,Royal Mail,Air Courier,United Kingdom,13395,302.3,10951,5145
1580,Orkla,Conglomerates,Norway,4496,511.2,6460,9062
1580,Saipem,Oil & Gas Operations,Italy,11035,-2308.6,15067,4491
1582,Aeroflot-Russian Airlines,Airline,Russia,7402,558.9,4928,3183
1582,Westlake Chemical,Chemicals,United States,5071,397.1,10890,8662
1584,Canadian Utilities,Utilities,Canada,2565,468,14005,7861
1584,Suzuken,Drugs & Biotechnology,Japan,20124,244.2,10606,3223
1586,Concho Resources,Oil & Gas Operations,United States,1635,-1462.4,12471,19147
1587,Hero Motocorp,Consumer Durables,India,4334,472.5,1915,10003
1587,Pembina Pipeline,Oil & Gas Operations,Canada,3219,351.7,11198,13039
1589,Union National Bank,Banking,United Arab Emirates,1352,409.3,28293,3446
1590,Gunma Bank,Banking,Japan,1261,276.1,68244,2251
1591,Novozymes,Drugs & Biotechnology,Denmark,2101,453.2,2761,12197
1592,Avis Budget Group,Business Services & Supplies,United States,8659,163,17789,2349
1593,Sumitomo Metal Mining,Diversified Metals & Mining,Japan,6985,-403.6,13867,7660
1594,China International Marine,Capital Goods,China,7603,77.1,17931,6013
1594,ONO Pharmaceutical,Drugs & Biotechnology,Japan,2178,444.2,5002,12283
1596,Maxis,Telecommunications services,Malaysia,2079,485.9,4379,10838
1597,B3,Diversified Financials,Brazil,666,415,9701,12798
1598,CNO Financial Group,Insurance,United States,4025,358.2,31975,3635
1599,Piraeus Bank,Banking,Greece,3377,-39.2,85963,1632
1600,World Fuel Services,Retailing,United States,26919,127.3,5413,2483
1601,CJ Cheiljedang,"Food, Drink & Tobacco",South Korea,12552,237.8,13129,4013
1602,Tiffany & Co.,Retailing,United States,4002,446.1,5098,11643
1603,XPO Logistics,Transportation,United States,14619,63.3,11698,5271
1604,BBVA Banco Continental,Banking,Peru,1779,396.5,23456,6167
1604,Tech Data,Consumer Durables,United States,26235,195.1,7932,3433
1606,National Bank of Greece,Banking,Greece,3062,252.2,82831,2438
1607,EasyJet,Airline,United Kingdom,6626,606,7151,5134
1608,HRG Group,Consumer Durables,United States,5151,37.2,35663,3892
1608,Kyushu Financial Group,Banking,Japan,1547,124.9,82580,2766
1610,Boliden,Diversified Metals & Mining,Sweden,4709,494.9,5989,8529
1610,NVR,Construction,United States,5823,425.3,2644,7699
1612,Alliant Energy,Utilities,United States,3320,381.7,13971,9039
1613,Nishi-nippon Financial Holdings,Banking,Japan,1311,223.3,81426,1735
1614,Fortune Brands Home & Security,Construction,United States,4985,407.9,5128,9496
